弓子	0	0	2	0	0	0
串联	0	1	1	0	0	4
唇膏	0	1	10	1	0	0
獐	0	0	10	0	0	1
舒适	0	25	122	1	0	8
獒	0	5	664	4	0	0
传授	0	1	13	0	3	13
汽酒	0	0	2	0	0	0
救护	0	0	89	0	0	3
神枪手	0	0	2	0	0	1
粮票	0	0	1	0	0	1
专营	0	11	974	147	0	1
游客	0	2	16	0	0	80
佛山	0	10724	4385	16	0	2
海狸	0	1	1	0	0	0
生动	0	0	14	0	0	47
工艺美术	0	2	1237	3	0	6
药方	0	0	5	0	0	15
门外汉	0	0	2	0	0	2
深海鱼	0	0	2	0	0	0
家政学	0	0	1	0	0	0
獾	0	0	7	0	0	0
售粮	0	0	1	0	0	1
时事	0	0	8	0	0	1
课余	0	0	1	0	0	3
萌动	0	0	5	0	0	3
平湖	0	1375	1326	0	0	0
海狮	0	20	292	0	0	1
俏丽	0	5	24	0	0	4
座标	0	0	17	0	0	0
你家	0	4	5	0	0	4
喷水	0	0	45	0	0	0
港岛	0	5	15	0	0	2
伊春	0	547	653	0	0	0
批发部	0	2	307	13063	3	0
布篷	0	0	7	0	0	1
獭	0	1	0	0	0	0
海狗	0	0	2	0	0	0
獬	0	0	7	1	0	0
用兵	0	0	5	0	0	1
电信	0	88	8431	49	0	45
闪亮	0	26	88	1	0	5
延庆	0	11	206	1	0	2
收方	0	0	1	0	0	0
用具	0	0	876	3	0	3
江铃	0	38	267	0	0	2
价格	0	4	613	21	0	507
银河	0	469	3892	1	0	1
建工	0	39	2090	12	0	4
猕	0	0	1	0	0	1
中肯	0	0	22	0	0	3
猗	0	4	18	0	0	0
猛	0	60	751	10	0	22
献身	1	0	1	0	0	21
猜	0	0	2	0	0	4
钢盔	0	1	8	0	0	0
喷气	0	0	46	1	0	0
广泛	0	17	20	1	0	170
原生态	0	36	300	1	0	2
警戒	0	0	3	0	0	5
猊	0	0	1	0	0	0
消防车	0	6	32	3	0	1
长寿	0	70	507	1	0	12
企望	0	2	4	0	0	2
春风吹又生	0	0	1	0	0	0
主编	1	0	0	0	5	20
猎	0	32	280	0	0	0
猱	0	0	1	0	0	0
自销	0	2	19	1	0	0
猷	0	2	41	0	0	0
游子	0	4	16	0	0	14
东芝	0	116	128	0	0	0
猴	0	8	322	0	0	3
润泽	0	89	914	0	0	1
猸	0	1	1	0	0	0
鲭江	0	0	10	0	0	0
张大	0	92	35	0	0	0
猾	0	0	2	0	0	0
猿	0	1	24	0	0	0
调任	3	0	0	0	0	6
上山下乡	0	0	3	0	0	3
茶油	0	5	474	6	0	0
猢	0	0	1	0	0	1
环绕	0	1	2	0	0	9
鱼片	0	1	1	0	0	0
花糕	0	0	7	0	0	0
铜墙铁壁	0	2	2	0	0	1
猫	0	131	1493	7	0	1
猪	0	142	3170	33	0	37
猩	0	0	7	0	0	1
生前	0	0	1	0	0	24
浮现	0	0	1	0	0	6
瓷土	0	0	100	0	0	0
献	0	18	523	4	0	52
过来人	0	1	0	0	0	0
探险	0	1	50	0	0	5
莱州	0	743	410	2	0	1
调节剂	0	0	8	0	0	0
锦标	0	2	51	0	0	0
苇箔	0	2	2	0	0	0
钢砂	0	1	240	3	0	0
左脚	0	2	0	0	0	1
忘我工作	0	0	1	0	0	2
狍	0	0	6	0	0	1
粮站	0	0	326	1604	0	2
粳稻	0	0	1	0	0	1
河谷	0	7	53	0	0	0
狈	0	0	1	0	0	0
结核病	0	0	10	0	0	1
文安	0	1365	693	1	0	0
润滑	0	7	1764	6	0	0
格老村	0	1	0	0	0	2
同龄	0	1	3	0	0	3
狄	0	107	590	2	0	0
狂	0	51	124	0	0	15
洪洞县	0	496	63	0	0	0
素洁	0	1	12	0	0	2
康柏	0	35	115	0	0	3
闹事	0	0	1	0	0	0
帐篷	0	1	735	5	0	48
狞	0	1	0	0	0	1
文官	0	1	3	0	0	1
江陵	0	163	196	0	0	0
文宗	0	0	11	1	0	0
狙	0	0	2	0	0	1
狗	0	34	429	0	0	2
环线	0	2	8	0	0	2
耐用品	0	0	2	0	0	1
诚华	0	8	161	0	0	0
闽东	0	119	230	0	0	1
狒	0	7	92	0	0	1
乌纱	0	0	1	0	0	1
狐	0	7	828	0	0	0
独院	0	0	1	0	0	0
诸侯	0	0	3	0	0	1
.派	0	0	2	0	0	1
待人	0	0	1	0	0	5
苏格兰	0	5	24	0	0	4
独	0	179	628	0	0	17
书签	0	0	3	1	0	0
剃须刀	0	0	33	0	0	1
狭	0	0	6	0	0	0
狮	0	115	4003	11	0	3
旱井	0	0	1	0	0	0
书简	0	0	3	0	0	0
狯	0	0	1	0	0	0
狨	0	0	3	0	0	1
狩	0	0	5	0	0	1
芜湖县	0	112	52	0	0	0
散心	0	0	2	0	0	2
跑马山	0	1	4	0	0	0
狠	0	0	4	0	0	9
王英	0	61	7	0	0	1
生分	0	0	6	0	0	0
狡	0	0	2	0	0	1
玉茭	0	0	2	0	0	2
制动器	0	1	481	1	0	1
狼	0	124	1770	2	0	1
洛美	0	0	22	0	0	1
锥栗	0	0	10	0	0	0
时下	0	2	0	0	0	9
攀比	0	0	1	0	0	2
咖啡馆	0	0	21	29	2	1
伊林	0	8	41	0	0	0
中高档	0	0	9	0	0	4
狸	0	1	30	0	0	1
待产	0	0	1	0	0	1
狻	0	0	2	0	0	0
清障车	0	1	26	11	0	2
汗青	0	2	11	0	0	0
讲堂	0	0	3	4	0	0
狷	0	2	0	0	0	0
庐江	0	27	92	0	0	0
狱	0	0	11	0	0	2
狰	0	10	26	0	0	1
狳	0	0	1	0	0	0
亲爱	0	1	10	0	0	6
犊	0	2	13	1	0	0
犋	0	0	2	0	0	0
犏	0	0	2	0	0	0
犍	0	93	110	0	0	1
犀	0	7	159	0	0	0
犁	0	2	169	0	0	4
问候	0	1	3	0	0	82
论坛	0	1	48	33	0	42
产业带	0	0	1	0	0	0
乳酸菌	0	1	1	0	0	0
沃野	0	9	97	0	0	1
商社	0	0	274	1216	0	1
先行官	0	0	1	0	0	1
文字	0	8	29	0	0	73
江阴	0	3394	604	3	0	4
刨花板	0	0	282	0	0	0
订婚	0	0	1	0	0	1
犟	0	1	14	0	0	0
电位	0	1	7	0	0	0
琼海	0	323	208	0	0	0
营具	0	0	1	0	0	0
收支	0	0	1	0	0	40
犒	0	0	2	0	0	1
营养	0	29	1403	3	0	22
文学	0	19	134	5	0	107
开庭	0	0	1	0	0	16
粟米	0	0	4	0	0	0
塑料纸	0	0	52	0	0	0
中航	0	475	828	1	0	2
琼浆	0	1	10	0	0	2
犬	0	1	743	3	0	0
温床	0	0	3	0	0	0
银白杨	0	0	1	0	0	0
电传	0	1	18	0	0	1
犭	0	0	1	0	0	1
合龙	0	3	27	0	0	0
阿尔及利亚	0	8	4	0	0	57
廉政	0	1	4	0	0	104
犯	0	1	4	0	0	25
铝焊	0	2	24	0	0	1
药材	0	57	4996	18	0	9
上虞	0	3190	442	0	0	3
探问	0	1	0	0	0	0
犹	0	3	67	0	0	9
传播	0	5	27873	85	1	81
荆江	0	8	53	0	0	0
犸	0	0	5	0	0	0
东营	0	5649	1744	2	0	1
松紧带	0	1	19	0	0	0
大智若愚	0	0	1	0	0	0
引导	0	1	5	0	0	126
新大洲	0	23	53	0	0	0
温度	0	0	124	0	0	13
锯末	0	4	11	0	0	0
诗友	0	0	2	0	0	0
润湿	0	0	1	0	0	0
无偿	0	0	1	0	0	24
犷	0	0	1	0	0	1
状	0	1	115	3	0	6
涟漪	0	15	24	0	0	2
影像	0	7	2444	46	0	5
片	0	8	2007	38	0	149
舟车	0	0	15	0	0	0
江门	0	6021	2508	8	0	1
男人	0	17	81	0	0	10
电价	0	0	3	0	0	72
惊叹号	0	0	1	0	0	0
咨询台	0	0	1	2	0	1
异常	0	0	3	0	0	18
塑料绳	0	1	22	0	0	0
青草地	0	2	35	0	0	1
涛澜	0	0	4	0	0	2
牍	0	0	8	0	0	0
话剧	0	0	1	0	0	206
牌	1	9	4568	28	45	41
老板娘	0	1	8	0	0	0
版	0	1	729	15	3	67
牒	0	1	7	0	0	0
精确	0	6	58	0	0	8
生冷	0	0	3	0	0	0
庄浪	0	12	19	0	0	0
牟	0	555	298	0	0	0
洞经	0	0	5	0	0	0
牝	0	0	3	0	0	1
独门	0	0	1	0	0	0
角野	0	0	1	0	0	0
牛	0	1151	10068	14	0	42
牙	0	17	405	0	0	7
闲人	0	3	6	0	0	1
提速	0	0	6	0	0	6
河间市	0	1092	165	0	0	0
航路	0	0	13	0	0	0
牧	0	183	3345	8	1	2
巴结	0	0	1	0	0	1
牦	0	0	4	0	0	1
牡	0	47	131	1	0	1
长岭	0	116	1078	0	0	13
铁环	0	1	13	0	0	0
镇流器	0	0	71	0	0	0
牢	0	0	93	0	0	4
开幕	0	0	1	0	23	32
牯	0	0	84	0	0	1
牮	0	0	16	0	0	0
物	0	126	7174	16	0	33
淡月	0	0	1	0	0	0
沉郁	0	2	0	0	0	1
鲜活	0	4	41	0	0	27
牵	0	51	337	0	1	10
瓷器	0	2	291	4	0	3
俊俏	0	3	9	0	0	2
丰腴	0	0	2	0	0	1
牲	0	3	41	0	0	1
推销	0	4	48	7	0	9
电仪	0	1	225	0	0	0
猪蹄	0	0	4	0	0	0
牿	0	0	2	0	0	0
伊朗	0	61	14	0	0	105
特	0	1166	102280	126	0	25
牺	0	0	1	0	0	1
粗糙	0	0	2	0	0	1
长崎	0	5	5	0	0	0
中沙镇	0	0	1	0	0	2
座椅	0	1	464	6	0	0
爆	0	10	2418	4	0	3
咨询	0	12	68175	213	2	62
塔吉克斯坦共和国	0	1	0	0	0	0
书童	0	1	1	1	0	0
井田	0	11	74	0	0	0
汤锅	0	0	6	1	0	0
待业	0	0	12	3	0	12
斜塔	0	0	1	0	0	9
异己	0	0	1	0	0	0
旋动	0	1	3	0	0	1
生养	0	0	2	0	0	1
录取	0	0	1	0	3	14
粉红	0	17	20	0	0	2
铜川市	0	1030	122	0	0	0
斗士	0	0	35	0	0	1
役使	0	0	1	0	0	0
主考	0	0	1	0	0	0
爝	0	1	5	0	0	0
精矿	0	2	22	0	0	0
东莱	0	3	51	0	0	0
误认为	1	0	0	0	0	2
试卷	0	0	2	0	0	2
已经	2	4	7	0	23	459
萌发	0	4	36	0	0	7
爨	0	2	55	0	0	0
描述	1	0	0	0	0	19
清扫	0	0	41	0	0	11
爪	0	2	107	4	0	0
形制	0	0	1	0	0	0
苍穹	0	6	19	0	0	5
低度	0	1	1	0	0	0
幽深	0	1	2	0	0	1
生光	0	2	69	0	0	0
爬	0	6	46	0	1	23
玉色	0	1	0	0	0	0
爰	0	3	8	0	0	0
温带	0	1	0	0	0	0
爱	0	5109	27159	23	0	150
往事	0	2	15	0	0	11
计委	0	1	20	0	0	32
过眼云烟	0	1	0	0	0	0
芋艿	0	0	1	0	0	0
爵	0	53	1531	1	0	0
工联	0	0	86	1	0	0
父	0	0	62	0	0	4
东莞	0	35480	11792	62	0	2
探长	0	0	1	0	0	0
爷	0	0	83	0	0	0
亚世达	0	0	8	0	0	2
爸	0	0	26	1	0	2
爹	0	0	5	0	0	1
强国	0	11	48	0	0	12
开市	0	0	4	0	0	0
爻	0	3	22	0	0	0
译名	0	1	5	0	0	0
爽	0	59	1193	7	0	0
琼海市	0	123	105	0	0	0
爿	1	0	1	0	0	0
白芙蓉	0	1	0	0	0	0
瑶族	0	1	537	0	0	9
钢瓶	0	4	144	3	0	0
噪声	0	2	80	0	0	2
燹	0	0	1	0	0	0
马尼拉	0	3	5	0	0	22
电剪	0	0	1	0	0	0
影业	0	0	126	18	0	3
常理	0	0	10	1	0	1
南极光	0	8	26	0	0	0
留下	0	1	3	1	0	92
涨潮	0	0	1	0	0	0
井盐	0	0	7	0	0	0
燮	0	2	33	1	0	0
排水管	0	0	36	0	0	0
申办	0	0	7	0	0	7
鬼魅	0	5	1	0	0	0
芍药	0	1	48	1	0	2
燠	0	1	6	0	0	0
文明村	0	1	0	0	0	2
丰茂	0	12	215	0	0	2
燧	0	5	49	0	0	1
燥	0	0	5	0	0	0
异客	0	0	1	0	0	2
阔叶林	0	1	1	0	0	0
余弦	0	1	0	0	0	0
人物	0	0	16	0	0	153
言论	0	0	1	0	0	5
干洗	0	5	501	10	0	0
例外	0	2	7	0	0	9
众望	0	38	301	0	0	0
敏慧	0	1	19	0	0	0
燕	0	727	12846	144	0	1
低息	0	0	2	0	0	4
燔	0	0	1	0	0	0
落体	0	0	1	0	0	0
中药	0	34	1612	6	0	37
玩艺	0	2	8	0	0	0
散开	0	1	0	0	0	0
洋芋	0	1	23	0	0	1
燎	0	8	164	1	0	0
江面	0	0	2	0	0	3
田北	0	0	7	0	0	0
和平门	0	1	16	0	0	1
海疆	0	6	10	0	0	0
东西部	0	0	3	0	0	3
燃	0	38	2224	1	0	7
营利	0	2	77	0	0	2
浇筑	0	0	1	0	0	6
新喜	0	4	41	0	0	1
会晤	0	0	1	0	0	87
钦州市	0	1949	578	0	0	3
萝卜	0	5	64	3	0	5
信义	0	126	577	0	0	0
当兵	0	0	2	0	0	7
课业	0	0	2	0	0	1
画具	0	0	3	0	0	0
西子湖畔	0	1	0	0	0	0
熹	0	12	233	0	0	1
溜冰	0	1	8	0	0	0
旧交	0	0	1	0	0	0
草泽	0	1	1	0	0	0
熵	0	0	31	0	0	0
熳	0	0	18	0	0	0
旧事	0	0	2	0	0	0
读书	0	8	63	2	12	74
熬	0	3	40	1	0	6
侨商	0	1	12	0	0	0
消音器	0	0	46	0	0	0
熨	0	0	50	0	0	0
以法	0	1	15	0	0	2
熠	0	33	559	0	0	1
文娱	0	0	23	0	0	3
获得	3	1	19	0	5	267
熟	0	8	185	0	0	5
佳宾	0	3	40	0	0	0
唐花	0	0	3	0	0	0
南昆线	0	1	2	0	0	15
平河	0	0	30	0	0	0
熙	0	154	2831	3	0	1
熘	0	0	2	0	0	0
估价师	0	0	4	0	0	0
干法	0	0	3	0	0	0
敏感	0	0	70	0	0	25
菜子	0	0	10	0	0	1
礼品盒	0	1	106	0	0	0
熔	0	6	1118	0	0	2
画册	0	2	59	2	0	7
丰收年	0	1	5	0	0	7
珠算	0	0	12	0	0	0
互相	0	0	4	0	0	66
书籍	0	1	49	4	0	32
讲坛	0	0	1	0	0	3
保价	0	0	4	0	0	0
熏	0	15	183	2	0	2
录入	0	0	40	0	0	1
新德里	0	3	0	0	0	4
言语	0	4	2	0	0	3
熊	0	1192	1185	4	0	4
熄	0	2	3	0	0	3
电刷	0	1	53	0	0	0
用友	0	157	340	1	0	0
档案馆	0	0	1	3	0	9
航运	0	13	1418	3	0	22
俊儿	0	0	7	0	0	1
四合院	0	1	14	0	0	1
煲	0	7	45	2	0	2
洒脱	0	1	3	0	0	4
教徒	0	0	1	0	0	5
煳	0	0	2	0	0	0
花红	0	9	56	0	0	0
彩云	0	71	358	2	0	1
中苑	0	10	67	0	0	0
杂货店	0	2	18	385	0	0
当儿	0	0	1	0	0	1
平江	0	30	237	2	0	1
旧书	0	4	21	0	0	0
煺	0	0	1	0	0	0
一行	0	11	83	0	0	72
镗床	0	0	14	0	0	0
侵占	1	0	0	0	0	5
便利	0	13	735	4	0	21
方可	0	4	8	0	0	9
煽	0	0	1	0	0	1
上蜡	0	0	1	0	0	0
各行各业	0	2	1	0	0	15
药枕	0	0	11	0	0	0
大篷车	0	6	3	0	0	9
照	2	78	1773	13	0	20
煦	0	16	276	0	0	0
试制	0	0	12	0	13	2
煤	0	56	11063	30	0	40
甩卖	0	0	12	3	0	0
早上	0	8	6	0	0	12
试剂	0	1	2320	44	0	0
度假村	0	2	164	403	0	0
诈取	0	2	0	0	0	0
煨	0	1	9	0	0	0
支撑	0	0	61	0	0	39
煮	0	2	99	2	0	5
农安县	0	29	73	0	0	0
瑞气	0	3	52	0	0	2
方向	0	39	362	0	0	131
游艺室	0	0	1	0	0	0
体形	0	1	0	0	0	0
川红	0	0	28	0	0	0
煜	0	190	3323	3	0	1
煞	0	0	37	0	0	8
开学	0	0	10	0	1	4
电击	0	1	4	0	0	2
煅	0	1	21	0	0	0
铸模	0	0	88	0	0	0
三心二意	0	2	0	0	0	0
花纸	0	2	447	1	0	0
湖北省	0	15311	226	0	0	48
花纹	0	1	26	0	0	1
保人	0	0	2	0	0	0
日产	0	9	146	0	0	3
孵化场	0	0	6	130	0	0
煊	0	16	333	0	0	0
煌	0	135	3514	4	0	0
煎	0	0	175	0	0	3
然	0	58	3258	13	0	7
焰	0	17	425	4	0	1
焱	0	98	1503	6	0	0
书箱	0	0	2	0	0	1
生员	0	0	3	0	0	0
无价	0	0	3	0	0	0
新品	0	7	112	0	0	0
排除	0	0	1	0	0	33
伸手	0	0	1	1	0	6
焦	0	594	1595	2	0	3
涵洞	0	0	2	0	0	1
录像	0	0	54	1	0	7
插班生	0	0	1	0	0	0
无以	0	2	0	0	0	2
焯	0	7	108	0	0	0
伐木	0	1	6	0	0	1
河豚	0	0	9	0	0	0
代沟	0	0	2	0	0	0
体式	0	0	3	0	0	1
紫河车	0	0	1	1	0	0
下蛋	0	0	1	0	0	0
焕	0	58	1159	8	0	0
焖	0	0	12	0	0	1
焐	0	0	2	0	0	0
落伍	0	0	1	0	0	4
焓	0	0	38	0	0	0
付清	0	4	2	0	0	2
俄共	0	0	1	0	0	0
生命	0	103	542	0	0	146
焘	0	3	42	0	0	0
焙	0	0	52	0	0	0
焚	0	1	6	0	0	0
茉莉花	0	5	50	0	0	4
夏枯草	0	5	1	0	0	0
电冶	0	0	107	0	0	0
主脑	0	0	1	0	0	5
甜品	0	2	62	1	0	0
沉醉	0	1	0	0	0	3
探针	0	0	39	2	0	3
余年	0	2	4	0	0	0
试办	0	0	1	0	0	1
焉	0	20	58	0	0	5
形体	0	1	13	0	0	4
粘合剂	0	0	1158	7	0	0
焊	0	29	5547	6	0	2
享用	0	1	4	0	0	1
烨	0	141	4045	8	0	0
烩	0	1	19	0	0	0
不行	0	0	1	0	0	30
烫	0	12	1729	0	0	4
荒沟	0	0	9	0	0	1
烬	0	0	1	0	0	0
热	1	95	6175	5	0	51
校友会	0	0	3	18	0	0
烯	0	2	77	0	0	0
整容	0	0	2	0	0	0
译制	0	0	1	0	0	0
烤	0	20	1138	1	0	5
荒沙	0	0	2	0	0	0
渔捞	0	0	2	0	0	0
烦	0	0	65	16	0	2
一角	0	4	10	0	0	13
排队	0	0	8	1	0	20
放手	0	0	1	0	0	6
烧	0	6	332	2	0	16
烹	0	4	28	0	0	1
大同江	0	4	7	0	0	0
一览	0	8	42	0	0	1
烽	0	26	1252	3	0	1
游弋	0	2	0	0	0	1
浴盆	0	0	30	1	0	0
甜味	0	1	1	0	0	1
摆地摊	0	0	2	2	0	1
精盐	0	0	7	0	0	0
平淡	0	3	2	0	0	6
烷	0	0	17	0	0	0
松岗镇	0	1	58	0	0	0
保值	0	2	6	0	0	13
烊	0	0	20	0	0	0
铁片	0	0	5	0	0	0
烈	0	24	410	2	0	1
常用	0	3	6	0	0	2
上装	0	0	1	0	0	0
男儿	0	2	6	0	0	4
烂	0	3	61	0	0	8
一氧化碳	0	0	4	0	0	6
烃	0	0	58	1	0	0
烀	0	0	1	0	0	0
龙南县	0	154	95	0	0	0
日丰	0	77	556	0	0	1
烁	0	43	1100	1	0	0
烛	0	7	159	0	0	0
擦洗	0	0	16	0	0	0
修业	0	0	8	0	0	0
烙	0	4	146	0	0	1
勤政殿	0	1	0	0	0	0
烘	0	7	108	1	0	0
烟	0	137	1340	1	4	44
救急	0	0	1	0	0	2
长子	0	5	56	0	0	5
获悉	0	0	0	0	12	45
画像	0	1	9	1	0	3
收据	0	0	1	0	0	6
平添	0	0	10	0	0	4
长孙	0	0	7	0	0	1
干渠	0	0	20	0	0	0
铁牛	0	15	129	0	0	0
电信业	0	0	1	0	0	3
长存	0	1	46	0	0	2
营区	0	0	259	0	0	7
广水	0	64	200	0	0	1
上衣	0	1	8	1	1	19
炬	0	95	1540	2	0	0
炭	0	55	5825	13	0	0
葡萄园	0	4	22	25	0	1
炮	0	2	165	4	0	2
信佛	0	0	1	0	0	0
炯	0	14	321	1	0	1
视野	0	22	739	2	0	21
七十二行	0	1	1	0	0	1
施加	0	3	10	0	0	8
长命百岁	0	2	0	0	0	1
炫	0	226	1598	3	0	0
仁爱	0	20	95	0	0	0
拍卖品	0	0	3	0	0	2
法规	0	3	25	1	0	77
炽	0	18	210	0	0	1
炼	0	16	774	1	0	1
游廊	0	0	1	0	0	0
点	1	345	5929	2132	0	283
录制	0	0	13	1	6	4
舵轮	0	0	1	0	0	0
上街	0	4	104	0	0	10
炸	0	4	66	0	0	7
炻	0	0	29	0	0	0
生发	0	16	206	1	1	2
云石	0	4	192	3	0	0
上行	0	3	36	0	0	1
炷	0	0	1	0	0	0
居安思危	0	0	16	0	0	2
炱	0	4	7	0	0	0
炳	0	61	1015	7	0	0
炎	0	134	1385	9	0	0
诱人	0	0	1	0	0	10
觉醒	0	1	6	0	0	2
长宁	0	161	422	1	0	1
支援	3	0	37	0	2	47
北京路	0	709	150	0	0	2
炊	0	4	34	0	0	0
信使	0	3	13	0	0	1
涌现	0	0	10	0	0	35
优柔	0	0	3	0	0	0
炉	0	17	3573	65	0	3
秀水街	0	2	9	0	0	0
长安	0	406	5484	8	0	3
保修	0	0	546	1	0	1
问世	0	1	1	0	3	19
炅	0	6	104	1	0	0
测算	0	0	3	0	0	17
维尼纶	0	0	28	0	0	0
炀	0	5	170	0	0	0
昌平县	0	109	313	0	0	1
炝	0	0	1	0	0	0
什物	0	0	2	0	0	0
炜	0	207	2903	10	0	0
炙	0	6	34	0	0	1
口若悬河	0	0	2	0	0	0
炖	0	1	15	0	0	0
炕	0	0	25	0	0	4
长官	0	0	6	0	3	17
下行	0	0	44	0	0	1
喷涂	0	4	2350	6	0	0
炔	0	0	11	0	0	1
广汉	0	179	247	2	0	3
雄赳赳	0	0	1	0	0	1
炒	0	3	98	0	0	11
电光	0	12	151	0	0	0
温情	0	5	11	0	0	4
佃户	0	2	9	0	0	0
当前	0	0	3	0	0	198
药学院	0	0	16	41	0	1
例如	6	0	2	0	0	51
常州市	0	20010	1712	1	0	1
克山病	0	0	1	0	0	0
风信子	0	14	35	0	0	0
要饭	0	0	2	0	0	0
火	0	220	2638	3	0	30
产生	0	0	8	0	1	258
灭	0	2	133	1	0	13
开展	0	4	27	0	9	525
灬	0	1	2	2	0	1
关节炎	0	0	3	1	0	1
灯	2	29	1843	48	0	36
会期	0	0	1	0	0	0
灰	0	28	941	3	0	1
灵	0	1623	9395	16	0	9
高丽纸	0	0	2	0	0	0
开屏	0	0	5	0	0	3
灶	0	6	682	7	0	12
沟通	0	9	77	0	0	39
理疗	0	2	84	0	0	0
四星级	0	0	4	0	0	1
灸	0	0	131	2	0	0
草浆	0	0	1	0	0	3
灼	0	5	91	0	0	0
估摸	0	0	2	0	0	1
体总	0	0	2	0	0	1
滨海区	0	0	2	0	0	0
甘味	0	0	3	0	0	0
灾	0	0	8	1	0	18
嘴巴	0	0	9	0	0	2
灿	0	156	2938	14	0	1
英石	0	0	43	0	0	0
药械	0	0	448	1	0	1
故意	0	1	0	0	0	14
体恤	0	0	2	0	0	0
座机	0	0	21	0	0	0
开山	0	44	172	0	0	3
灏	0	81	999	4	0	0
门下	0	0	2	1	0	1
义肢	0	0	10	0	0	0
干涧	0	0	2	0	0	0
灌	0	716	906	0	1	1
汤面	0	0	1	0	0	0
攻打	2	0	0	0	0	0
药检	0	0	15	0	0	1
粗笨	0	1	3	0	0	0
用功	0	1	8	0	0	3
科技报	0	0	11	3	0	3
航速	0	2	29	0	0	0
药棉	0	0	4	0	0	0
乙级	0	0	2	0	0	0
灞	0	2	94	0	0	0
观赏植物	0	0	6	0	0	1
何必	0	7	3	0	0	2
新县	0	66	431	0	0	4
保住	1	0	1	0	0	8
保佑	0	0	1	0	0	3
单晶硅	0	1	11	0	0	0
亲王	0	0	1	0	0	0
草海	0	1	7	0	0	0
用到	0	0	1	0	0	1
周长	0	51	4	0	0	0
方格子	0	2	2	0	0	0
平津	0	3	12	0	0	2
文墨	0	1	22	0	0	0
地对空	0	0	2	0	0	0
伐树	0	0	2	0	0	0
陆丰市	0	1321	132	0	0	0
伦敦	1	6	16	1	0	57
瀵	0	0	5	0	0	0
萍水相逢	0	3	7	0	0	1
麟凤龟龙	0	0	1	0	0	0
市立	0	0	574	0	0	0
干活	0	2	1	0	0	7
干休所	0	1	20	13	0	4
液化气	0	8	3339	3	0	1
开封	0	2458	853	2	0	2
瀹	0	0	4	0	0	0
体态	0	0	2	0	0	2
无不	0	0	9	0	0	27
排长	0	0	3	0	0	0
富锦市	0	566	98	0	0	0
水烟袋	0	0	3	0	0	0
三国演义	0	2	0	0	0	9
体性	0	0	1	0	0	0
无上	0	4	3	0	0	0
信任	0	9	24	0	0	44
瓶塞	0	0	14	0	0	0
航道	0	1	187	0	0	21
新召	0	1	2	0	0	0
孵化器	0	0	102	2	0	2
尼罗河	0	4	0	0	0	8
捣鬼	0	0	1	0	0	0
丧葬	0	1	27	0	0	0
无业	0	5	71	0	0	0
瀑	0	1	64	0	0	1
魁首	0	0	4	0	0	0
防潮纸	0	0	4	0	0	0
八仙过海	0	0	5	0	0	1
锦旗	0	3	109	1	0	7
交界	0	0	4	0	0	5
信仰	0	13	6	0	0	14
瀚	0	443	5364	3	0	0
瀛	0	63	1513	0	0	0
缉	0	0	6	0	0	1
缈	0	0	1	0	0	0
缋	0	0	1	0	0	0
缍	0	0	1	0	0	1
武昌鱼	0	6	39	0	0	1
主笔	0	0	0	0	1	2
缌	0	0	20	0	0	0
热农大	0	0	2	0	0	4
缏	0	0	2	0	0	0
缎	0	16	19	0	0	0
平手	0	0	3	0	0	0
清道夫	0	5	10	0	0	0
缁	0	5	3	0	0	0
缀	0	2	47	0	0	5
海盆	0	0	1	0	0	0
缃	0	2	6	0	0	0
营寨	0	0	1	0	0	0
缂	0	0	6	0	0	0
电容	0	3	190	3	0	0
缅	0	4	58	0	0	1
球胆	0	0	1	0	0	0
缄	0	0	8	0	0	0
猎鹰	0	19	96	0	0	0
干扰	0	0	19	0	0	25
缇	0	7	238	1	0	0
东经	0	3	17	0	0	3
缆	0	7	704	2	0	2
调节器	0	0	18	0	0	1
缘	0	344	12832	42	0	3
方始	0	0	1	0	0	0
豆包	0	1	4	0	0	0
一般	0	8	36	0	0	143
缙	0	898	535	0	0	0
缚	0	0	8	0	0	0
缛	0	0	2	0	0	0
缜	0	0	17	0	0	1
洋菜	0	0	3	0	0	0
缝	0	13	893	1	0	11
缟	0	1	5	0	0	0
番木瓜	0	0	1	0	0	0
婆婆妈妈	0	2	2	0	0	0
缑	0	9	30	0	0	0
缒	0	0	3	0	0	0
生平	0	4	21	0	0	10
康威	0	39	414	2	0	1
缓	0	0	60	0	0	16
缔	0	75	727	1	0	1
平房	0	2	120	0	0	7
海盐	0	1919	702	0	0	1
缕	0	11	40	0	0	2
编	0	1	1915	9	4	17
缗	0	0	4	0	0	0
缫	0	0	28	1	0	1
乔石	0	1	3	0	0	60
缪	0	228	106	1	0	0
国际象棋	0	2	7	0	0	15
缩	0	0	381	0	0	1
伸展	0	0	8	0	0	1
缨	0	7	43	0	0	0
缯	0	0	3	0	0	0
时刻	0	5	81	1	0	83
鬼点子	0	1	0	0	0	0
缮	0	0	17	0	0	1
缭	0	0	2	0	0	0
景德镇	0	427	367	2	0	6
缬	0	0	6	0	0	0
中老年	0	9	138	0	0	1
生成器	0	0	1	0	0	0
干才	0	2	1	0	0	0
缢	0	0	2	0	0	0
交游	0	0	1	0	0	0
三能	0	15	123	0	0	0
缡	0	0	3	0	0	0
缠	0	1	11	0	0	3
京派	0	3	11	0	0	0
缧	0	1	4	0	0	0
缦	0	1	34	0	0	1
年成	0	0	6	0	0	2
